-2,150250E-8	-6,649771E-9	-3,248942E-9	-1,914259E-9	-1,299668E-9	-9,085852E-10	-6,727987E-10	-5,175025E-10	-4,245067E-10	-3,235527E-10	-2,560228E-10	-6,411938E-11	-4,570211E-11	-4,979483E-11	-4,456524E-11	-3,797140E-11	-3,274181E-11	-2,978595E-11	-2,250999E-11	-2,000888E-11	-2,228262E-11	-1,750777E-11
-2,148704E-8	-6,818254E-9	-3,138666E-9	-1,940634E-9	-1,280796E-9	-9,113137E-10	-6,668870E-10	-5,270522E-10	-4,160938E-10	-3,244622E-10	-2,607976E-10	-6,093615E-11	-4,843059E-11	-4,456524E-11	-3,979039E-11	-3,956302E-11	-3,433342E-11	-3,547029E-11	-2,205525E-11	-2,341949E-11	-1,978151E-11	-1,978151E-11
-2,073830E-8	-6,748451E-9	-3,036121E-9	-1,886292E-9	-1,291937E-9	-9,181349E-10	-6,459686E-10	-5,470611E-10	-4,201866E-10	-3,312834E-10	-2,441993E-10	-6,048140E-11	-5,206857E-11	-4,320100E-11	-4,138201E-11	-3,274181E-11	-3,365130E-11	-2,864908E-11	-2,410161E-11	-2,637535E-11	-1,887202E-11	-1,546141E-11
-2,131128E-8	-6,534492E-9	-3,137529E-9	-1,952458E-9	-1,288072E-9	-9,254109E-10	-7,173639E-10	-5,309175E-10	-3,947207E-10	-3,169589E-10	-2,721663E-10	-6,411938E-11	-6,275513E-11	-4,320100E-11	-3,751666E-11	-3,569767E-11	-3,183231E-11	-2,523848E-11	-2,205525E-11	-2,660272E-11	-2,364686E-11	-2,091838E-11
-2,152478E-8	-6,669097E-9	-3,163905E-9	-1,872422E-9	-1,253511E-9	-9,401901E-10	-7,139533E-10	-5,211405E-10	-3,960849E-10	-3,230980E-10	-2,621618E-10	-6,252776E-11	-5,229595E-11	-4,456524E-11	-4,069989E-11	-4,229150E-11	-3,456080E-11	-2,796696E-11	-2,728484E-11	-2,341949E-11	-2,501110E-11	-2,341949E-11
-2,194110E-8	-6,485379E-9	-3,154810E-9	-1,873332E-9	-1,258286E-9	-8,963070E-10	-7,130438E-10	-5,420588E-10	-4,272351E-10	-3,155947E-10	-2,573870E-10	-6,093615E-11	-5,252332E-11	-4,570211E-11	-4,342837E-11	-3,228706E-11	-3,319656E-11	-2,683009E-11	-3,365130E-11	-2,637535E-11	-2,023626E-11	-2,137313E-11
-2,083470E-8	-6,162509E-9	-3,096147E-9	-1,886747E-9	-1,314902E-9	-9,304131E-10	-7,012204E-10	-5,379661E-10	-4,215508E-10	-3,251444E-10	-2,462457E-10	-6,048140E-11	-5,115908E-11	-4,411049E-11	-4,183676E-11	-3,819878E-11	-3,115019E-11	-2,796696E-11	-2,614797E-11	-3,069545E-11	-2,137313E-11	-2,137313E-11
-2,040542E-8	-6,705250E-9	-3,167315E-9	-1,857643E-9	-1,312856E-9	-9,097221E-10	-7,005383E-10	-5,268248E-10	-3,915375E-10	-3,399236E-10	-2,696652E-10	-6,480150E-11	-5,366019E-11	-4,229150E-11	-4,456524E-11	-3,706191E-11	-3,228706E-11	-3,592504E-11	-2,773959E-11	-2,205525E-11	-2,250999E-11	-2,387424E-11
-2,048910E-8	-6,438540E-9	-3,153218E-9	-1,912667E-9	-1,287162E-9	-9,381438E-10	-6,532446E-10	-5,481979E-10	-4,206413E-10	-3,306013E-10	-2,546585E-10	-6,025402E-11	-5,388756E-11	-4,160938E-11	-4,024514E-11	-3,637979E-11	-3,637979E-11	-3,001333E-11	-3,251444E-11	-2,296474E-11	-2,364686E-11	-2,273737E-11
-2,085494E-8	-6,537221E-9	-3,157538E-9	-1,837634E-9	-1,199396E-9	-9,297310E-10	-6,677965E-10	-5,363745E-10	-4,154117E-10	-3,271907E-10	-2,480647E-10	-5,752554E-11	-4,479261E-11	-4,274625E-11	-3,660716E-11	-3,637979E-11	-3,046807E-11	-2,637535E-11	-2,773959E-11	-2,592060E-11	-2,137313E-11	-2,023626E-11
-1,999570E-8	-6,573146E-9	-3,160721E-9	-1,918124E-9	-1,318085E-9	-9,390533E-10	-7,000835E-10	-5,454694E-10	-4,108642E-10	-3,335572E-10	-2,657998E-10	-6,230039E-11	-5,184120E-11	-4,229150E-11	-4,297362E-11	-3,296918E-11	-3,115019E-11	-3,160494E-11	-2,592060E-11	-2,523848E-11	-2,205525E-11	-2,114575E-11
-2,151819E-8	-6,787104E-9	-3,137757E-9	-1,883564E-9	-1,253738E-9	-9,283667E-10	-6,907612E-10	-5,127276E-10	-3,967671E-10	-3,292371E-10	-2,639808E-10	-6,252776E-11	-5,138645E-11	-4,888534E-11	-4,797585E-11	-3,319656E-11	-3,251444E-11	-3,160494E-11	-2,773959E-11	-2,205525E-11	-2,160050E-11	-2,523848E-11
-2,020397E-8	-6,594973E-9	-3,164814E-9	-1,900389E-9	-1,266244E-9	-8,794814E-10	-6,564278E-10	-5,279617E-10	-4,065441E-10	-3,190053E-10	-2,535216E-10	-5,888978E-11	-4,479261E-11	-4,229150E-11	-3,842615E-11	-3,774403E-11	-3,365130E-11	-2,683009E-11	-2,978595E-11	-2,205525E-11	-2,069100E-11	-2,114575E-11
-1,939907E-8	-6,495611E-9	-3,077048E-9	-1,902208E-9	-1,267381E-9	-9,149517E-10	-6,893970E-10	-5,138645E-10	-4,006324E-10	-3,281002E-10	-2,510205E-10	-6,093615E-11	-5,229595E-11	-3,910827E-11	-9,322321E-12	-4,069989E-11	-3,137757E-11	-2,773959E-11	-2,523848E-11	-2,341949E-11	-2,341949E-11	-1,978151E-11
-2,009961E-8	-6,459459E-9	-3,247351E-9	-1,894705E-9	-1,249873E-9	-8,931238E-10	-6,864411E-10	-5,202310E-10	-4,172307E-10	-3,219611E-10	-2,567049E-10	-6,093615E-11	-5,343281E-11	-4,934009E-11	-4,138201E-11	-3,069545E-11	-3,183231E-11	-3,251444E-11	-2,250999E-11	-2,683009E-11	-2,546585E-11	-2,000888E-11
-1,978469E-8	-6,198889E-9	-3,150490E-9	-1,874696E-9	-1,205308E-9	-9,331416E-10	-6,757546E-10	-5,513812E-10	-4,035883E-10	-3,240075E-10	-2,687557E-10	-6,639311E-11	-4,979483E-11	-5,184120E-11	-4,342837E-11	-3,115019E-11	-3,137757E-11	-3,115019E-11	-2,751221E-11	-2,250999E-11	-2,000888E-11	-2,250999E-11
-1,955277E-8	-6,340997E-9	-3,129571E-9	-1,974513E-9	-1,300577E-9	-9,365522E-10	-6,907612E-10	-5,218226E-10	-4,163212E-10	-3,369678E-10	-2,662546E-10	-6,525624E-11	-4,934009E-11	-4,342837E-11	-3,751666E-11	-3,433342E-11	-3,592504E-11	-2,910383E-11	-3,046807E-11	-2,341949E-11	-2,250999E-11	-2,069100E-11
-1,977310E-8	-6,251412E-9	-3,029299E-9	-1,906528E-9	-1,263516E-9	-9,620180E-10	-6,994014E-10	-5,431957E-10	-4,135927E-10	-3,130936E-10	-2,651177E-10	-6,025402E-11	-5,343281E-11	-4,365575E-11	-3,819878E-11	-3,251444E-11	-3,069545E-11	-2,773959E-11	-2,501110E-11	-2,296474E-11	-2,796696E-11	-1,750777E-11
-1,951389E-8	-6,278469E-9	-3,123432E-9	-1,829903E-9	-1,299668E-9	-9,242740E-10	-6,764367E-10	-5,218226E-10	-4,101821E-10	-3,246896E-10	-2,403340E-10	-5,820766E-11	-5,229595E-11	-4,592948E-11	-4,479261E-11	-3,501555E-11	-3,024070E-11	-3,524292E-11	-2,478373E-11	-2,978595E-11	-2,114575E-11	-2,410161E-11
-1,880562E-8	-6,013124E-9	-3,142532E-9	-1,803301E-9	-1,278295E-9	-9,342784E-10	-6,828031E-10	-5,309175E-10	-4,215508E-10	-3,310561E-10	-2,569323E-10	-6,161827E-11	-4,797585E-11	-4,615686E-11	-4,342837E-11	-4,069989E-11	-2,683009E-11	-2,887646E-11	-2,933120E-11	-2,478373E-11	-2,273737E-11	-2,205525E-11
-1,995409E-8	-6,306436E-9	-3,075229E-9	-1,743047E-9	-1,339231E-9	-8,701591E-10	-7,134986E-10	-5,409220E-10	-4,265530E-10	-3,215064E-10	-2,517027E-10	-6,298251E-11	-4,683898E-11	-4,274625E-11	-3,683454E-11	-3,660716E-11	-2,773959E-11	-2,614797E-11	-2,751221E-11	-1,978151E-11	-2,614797E-11	-2,205525E-11
-1,874650E-8	-6,263690E-9	-3,080913E-9	-1,874469E-9	-1,291482E-9	-9,308678E-10	-7,037215E-10	-5,400125E-10	-4,258709E-10	-3,310561E-10	-2,573870E-10	-5,343281E-11	-4,729372E-11	-5,115908E-11	-3,501555E-11	-3,183231E-11	-3,137757E-11	-2,887646E-11	-2,592060E-11	-1,955414E-11	-2,296474E-11	-1,728040E-11
-1,907938E-8	-6,177515E-9	-2,996785E-9	-1,870148E-9	-1,315584E-9	-8,806182E-10	-6,841674E-10	-5,352376E-10	-4,017693E-10	-3,342393E-10	-2,517027E-10	-6,093615E-11	-4,729372E-11	-4,683898E-11	-3,524292E-11	-3,501555E-11	-3,319656E-11	-2,660272E-11	-2,114575E-11	-2,069100E-11	-2,523848E-11	-1,705303E-11
-1,865010E-8	-6,337586E-9	-3,132527E-9	-1,866738E-9	-1,297394E-9	-9,274572E-10	-7,196377E-10	-5,566108E-10	-4,176854E-10	-3,151399E-10	-2,514753E-10	-6,116352E-11	-5,229595E-11	-4,661160E-11	-3,819878E-11	-3,751666E-11	-3,547029E-11	-2,683009E-11	-2,137313E-11	-2,364686E-11	-2,501110E-11	-1,864464E-11
-1,850867E-8	-6,386927E-9	-3,023615E-9	-1,796707E-9	-1,250783E-9	-9,515588E-10	-6,689334E-10	-5,341008E-10	-4,049525E-10	-3,292371E-10	-2,521574E-10	-5,775291E-11	-4,956746E-11	-4,274625E-11	-3,797140E-11	-3,683454E-11	-3,183231E-11	-3,774403E-11	-2,455636E-11	-3,069545E-11	-2,296474E-11	-2,410161E-11
-1,845456E-8	-6,449454E-9	-3,092737E-9	-1,798753E-9	-1,274657E-9	-9,579253E-10	-7,016752E-10	-5,111360E-10	-4,424692E-10	-2,994511E-10	-2,648903E-10	-6,002665E-11	-5,115908E-11	-3,956302E-11	-3,569767E-11	-3,274181E-11	-3,251444E-11	-2,614797E-11	-2,455636E-11	-2,637535E-11	-2,455636E-11	-2,523848E-11
-1,881926E-8	-5,825314E-9	-2,955858E-9	-1,846729E-9	-1,260105E-9	-9,329142E-10	-6,948540E-10	-5,454694E-10	-4,129106E-10	-3,215064E-10	-2,582965E-10	-5,525180E-11	-5,366019E-11	-4,274625E-11	-4,456524E-11	-3,751666E-11	-3,410605E-11	-2,773959E-11	-2,933120E-11	-1,978151E-11	-2,205525E-11	-1,682565E-11
-1,801300E-8	-6,075879E-9	-3,019522E-9	-1,953367E-9	-1,240096E-9	-9,251835E-10	-7,069048E-10	-5,306902E-10	-4,204139E-10	-3,246896E-10	-2,542038E-10	-5,479706E-11	-5,707079E-11	-4,524736E-11	-4,342837E-11	-3,933565E-11	-3,274181E-11	-3,274181E-11	-2,864908E-11	-2,114575E-11	-1,932676E-11	-2,160050E-11
-1,998137E-8	-5,843049E-9	-2,999968E-9	-1,811031E-9	-1,162789E-9	-8,985808E-10	-6,921255E-10	-5,202310E-10	-4,122285E-10	-3,417426E-10	-2,646630E-10	-5,888978E-11	-4,843059E-11	-4,752110E-11	-3,797140E-11	-3,387868E-11	-3,183231E-11	-3,228706E-11	-2,614797E-11	-2,637535E-11	-2,478373E-11	-2,523848E-11
-1,840294E-8	-6,226628E-9	-2,964498E-9	-1,826038E-9	-1,269427E-9	-9,481482E-10	-6,921255E-10	-5,065885E-10	-4,245067E-10	-3,465175E-10	-2,580691E-10	-5,775291E-11	-5,752554E-11	-4,320100E-11	-4,138201E-11	-3,910827E-11	-3,592504E-11	-3,024070E-11	-3,024070E-11	-2,887646E-11	-2,387424E-11	-2,205525E-11
-1,785497E-8	-6,220262E-9	-2,912202E-9	-1,864009E-9	-1,338549E-9	-9,413270E-10	-7,269136E-10	-5,215952E-10	-4,181402E-10	-3,399236E-10	-2,526122E-10	-5,888978E-11	-5,047696E-11	-4,433787E-11	-4,547474E-11	-4,069989E-11	-3,183231E-11	-2,864908E-11	-3,160494E-11	-2,228262E-11	-1,978151E-11	-2,023626E-11
-1,755848E-8	-5,841684E-9	-3,098876E-9	-1,756689E-9	-1,271928E-9	-9,140422E-10	-6,705250E-10	-5,372840E-10	-4,176854E-10	-3,278728E-10	-2,617071E-10	-6,048140E-11	-4,752110E-11	-4,433787E-11	-3,979039E-11	-3,410605E-11	-3,183231E-11	-3,115019E-11	-2,637535E-11	-2,637535E-11	-2,501110E-11	-2,523848E-11
-1,684134E-8	-5,807124E-9	-3,107971E-9	-1,805347E-9	-1,251692E-9	-9,556516E-10	-6,925802E-10	-5,438778E-10	-4,231424E-10	-3,344667E-10	-2,733032E-10	-6,093615E-11	-5,138645E-11	-4,820322E-11	-4,024514E-11	-3,501555E-11	-3,115019E-11	-3,296918E-11	-2,796696E-11	-3,001333E-11	-2,410161E-11	-2,296474E-11
-1,773969E-8	-5,809625E-9	-2,864681E-9	-1,930403E-9	-1,238277E-9	-9,620180E-10	-6,918981E-10	-5,134098E-10	-4,311005E-10	-3,190053E-10	-2,496563E-10	-6,525624E-11	-5,343281E-11	-4,411049E-11	-4,047251E-11	-3,547029E-11	-3,501555E-11	-2,864908E-11	-3,319656E-11	-2,501110E-11	-2,660272E-11	-1,932676E-11
-1,795320E-8	-5,716402E-9	-2,943352E-9	-1,748049E-9	-1,268972E-9	-8,703864E-10	-6,627943E-10	-5,502443E-10	-4,158665E-10	-3,180958E-10	-2,567049E-10	-6,230039E-11	-4,570211E-11	-4,365575E-11	-4,183676E-11	-3,751666E-11	-3,365130E-11	-2,773959E-11	-2,773959E-11	-2,023626E-11	-2,091838E-11	-1,682565E-11
-1,873309E-8	-6,001528E-9	-2,929937E-9	-1,812168E-9	-1,275112E-9	-9,297310E-10	-6,582468E-10	-5,602487E-10	-4,174581E-10	-3,296918E-10	-2,571596E-10	-6,025402E-11	-4,979483E-11	-3,933565E-11	-4,069989E-11	-3,547029E-11	-3,387868E-11	-2,660272E-11	-2,455636E-11	-2,501110E-11	-1,432454E-11	-2,341949E-11
-1,749754E-8	-6,040182E-9	-2,874913E-9	-1,869012E-9	-1,212129E-9	-9,563337E-10	-7,048584E-10	-5,372840E-10	-4,379217E-10	-3,085461E-10	-2,601155E-10	-5,843503E-11	-5,115908E-11	-4,069989E-11	-4,206413E-11	-3,547029E-11	-3,046807E-11	-3,319656E-11	-2,592060E-11	-3,024070E-11	-1,932676E-11	-2,341949E-11
-1,798344E-8	-5,895345E-9	-3,020659E-9	-1,840817E-9	-1,301487E-9	-9,231371E-10	-6,946266E-10	-5,256879E-10	-3,958576E-10	-3,281002E-10	-2,530669E-10	-6,366463E-11	-5,093170E-11	-5,047696E-11	-4,411049E-11	-3,319656E-11	-3,683454E-11	-3,137757E-11	-3,001333E-11	-2,501110E-11	-2,751221E-11	-1,978151E-11
-1,776039E-8	-5,824404E-9	-3,095693E-9	-1,825356E-9	-1,344006E-9	-9,122232E-10	-7,321432E-10	-5,420588E-10	-4,185949E-10	-3,351488E-10	-2,651177E-10	-6,116352E-11	-5,184120E-11	-3,296918E-11	-4,024514E-11	-3,365130E-11	-3,547029E-11	-2,592060E-11	-2,842171E-11	-2,410161E-11	-2,273737E-11	-1,864464E-11
-1,694207E-8	-6,132041E-9	-2,935394E-9	-1,916987E-9	-1,268745E-9	-9,126779E-10	-6,937171E-10	-5,397851E-10	-4,110916E-10	-3,137757E-10	-2,585239E-10	-5,979928E-11	-4,729372E-11	-4,183676E-11	-3,888090E-11	-3,933565E-11	-3,137757E-11	-2,523848E-11	-2,523848E-11	-2,114575E-11	-2,137313E-11	-2,228262E-11
-1,627131E-8	-5,826223E-9	-2,957904E-9	-1,786020E-9	-1,289436E-9	-8,901679E-10	-6,971277E-10	-5,184120E-10	-4,181402E-10	-3,158220E-10	-2,573870E-10	-5,366019E-11	-4,865797E-11	-4,592948E-11	-3,979039E-11	-4,047251E-11	-2,887646E-11	-2,091838E-11	-2,614797E-11	-2,364686E-11	-2,296474E-11	-2,410161E-11
-1,721878E-8	-5,595666E-9	-2,750312E-9	-1,909712E-9	-1,250555E-9	-9,251835E-10	-6,907612E-10	-5,327365E-10	-4,331469E-10	-3,144578E-10	-2,544311E-10	-6,184564E-11	-5,388756E-11	-4,752110E-11	-4,274625E-11	-3,547029E-11	-2,751221E-11	-2,864908E-11	-3,137757E-11	-2,683009E-11	-2,228262E-11	-1,682565E-11
-1,619992E-8	-5,649099E-9	-2,967681E-9	-1,860144E-9	-1,285116E-9	-9,076757E-10	-6,973551E-10	-5,436505E-10	-4,213234E-10	-3,278728E-10	-2,487468E-10	-6,411938E-11	-5,070433E-11	-4,661160E-11	-3,933565E-11	-3,660716E-11	-3,046807E-11	-3,137757E-11	-2,842171E-11	-2,683009E-11	-2,592060E-11	-1,818989E-11
-1,707349E-8	-5,676156E-9	-3,027026E-9	-1,902663E-9	-1,281705E-9	-9,770247E-10	-6,921255E-10	-5,325091E-10	-4,085905E-10	-3,321929E-10	-2,662546E-10	-5,275069E-11	-4,570211E-11	-4,206413E-11	-3,547029E-11	-3,569767E-11	-3,251444E-11	-2,842171E-11	-2,273737E-11	-2,091838E-11	-2,296474E-11	-1,864464E-11
-1,603644E-8	-5,581342E-9	-2,800789E-9	-1,762601E-9	-1,243052E-9	-9,229097E-10	-6,832579E-10	-5,145466E-10	-4,276899E-10	-3,162768E-10	-2,528395E-10	-5,661605E-11	-4,683898E-11	-4,342837E-11	-4,160938E-11	-3,410605E-11	-3,137757E-11	-3,024070E-11	-2,296474E-11	-2,546585E-11	-2,000888E-11	-2,205525E-11
-1,647322E-8	-5,684342E-9	-2,970410E-9	-1,797844E-9	-1,253738E-9	-8,649295E-10	-6,953087E-10	-5,431957E-10	-4,315552E-10	-3,365130E-10	-2,801244E-10	-5,502443E-11	-4,752110E-11	-4,979483E-11	-3,910827E-11	-3,547029E-11	-2,728484E-11	-3,296918E-11	-2,091838E-11	-2,660272E-11	-2,364686E-11	-2,137313E-11
-1,613785E-8	-5,876018E-9	-3,014065E-9	-1,834906E-9	-1,251237E-9	-9,079031E-10	-7,069048E-10	-5,495622E-10	-4,042704E-10	-3,331024E-10	-2,567049E-10	-5,070433E-11	-4,752110E-11	-4,433787E-11	-3,888090E-11	-3,569767E-11	-2,546585E-11	-3,387868E-11	-2,250999E-11	-2,387424E-11	-2,501110E-11	-1,864464E-11
-1,637750E-8	-5,985612E-9	-3,006789E-9	-1,772378E-9	-1,231456E-9	-9,279120E-10	-6,778009E-10	-5,372840E-10	-4,411049E-10	-3,258265E-10	-2,585239E-10	-5,957190E-11	-5,115908E-11	-4,320100E-11	-4,274625E-11	-3,797140E-11	-3,433342E-11	-2,728484E-11	-2,864908E-11	-2,228262E-11	-2,296474E-11	-2,410161E-11
-1,569970E-8	-5,444690E-9	-2,966772E-9	-1,754188E-9	-1,230319E-9	-9,129053E-10	-6,989467E-10	-5,179572E-10	-4,242793E-10	-3,285550E-10	-2,489742E-10	-6,184564E-11	-4,934009E-11	-4,570211E-11	-4,047251E-11	-3,433342E-11	-3,751666E-11	-2,796696E-11	-3,069545E-11	-2,069100E-11	-1,932676E-11	-1,773515E-11
-1,559260E-8	-5,631364E-9	-2,884462E-9	-1,828766E-9	-1,259878E-9	-9,533778E-10	-6,896244E-10	-5,386482E-10	-4,279173E-10	-3,337846E-10	-2,619345E-10	-5,616130E-11	-4,547474E-11	-4,797585E-11	-3,774403E-11	-3,410605E-11	-3,001333E-11	-3,024070E-11	-2,683009E-11	-2,137313E-11	-2,205525E-11	-1,955414E-11
-1,601234E-8	-5,532002E-9	-2,906972E-9	-1,841727E-9	-1,242142E-9	-9,247287E-10	-7,194103E-10	-5,391030E-10	-4,322374E-10	-3,287823E-10	-2,553406E-10	-5,911716E-11	-4,956746E-11	-4,433787E-11	-3,365130E-11	-3,456080E-11	-3,524292E-11	-3,228706E-11	-2,523848E-11	-2,387424E-11	-2,728484E-11	-2,683009E-11
-1,517060E-8	-5,722995E-9	-2,959951E-9	-1,821263E-9	-1,205990E-9	-9,520136E-10	-7,257768E-10	-5,329639E-10	-4,333742E-10	-3,335572E-10	-2,521574E-10	-6,116352E-11	-5,184120E-11	-4,229150E-11	-3,592504E-11	-3,501555E-11	-3,569767E-11	-2,887646E-11	-2,796696E-11	-2,751221E-11	-2,546585E-11	-1,955414E-11
-1,544572E-8	-5,478796E-9	-2,893103E-9	-1,792159E-9	-1,282388E-9	-8,742518E-10	-7,230483E-10	-5,286438E-10	-4,201866E-10	-3,283276E-10	-2,687557E-10	-5,866241E-11	-4,661160E-11	-4,092726E-11	-4,069989E-11	-3,956302E-11	-3,365130E-11	-2,637535E-11	-3,024070E-11	-2,455636E-11	-2,091838E-11	-1,887202E-11
